end_time,lecture,lecture_name,lecture_no,sentence,start_time,sub_lecture,tokenized_sentence
00:03:56,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And that indicates that is an opinion holder.,00:03:54,1,And indicates opinion holder
00:04:02,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Because when we talk about opinion, it's about an opinion held by someone.",00:03:56,1,Because talk opinion opinion held someone
00:04:04,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And then we notice that there is something here.,00:04:02,1,And notice something
00:04:06,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So that is the target of the opinion.,00:04:04,1,So target opinion
00:04:09,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,The opinion is expressed on this something.,00:04:06,1,The opinion expressed something
00:04:15,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"And now, of course, believes or thinks implies that",00:04:11,1,And course believes thinks implies
00:04:21,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,an opinion will depend on the culture or background and the context in general.,00:04:15,1,opinion depend culture background context general
00:04:24,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,Because a person might think different in a different context.,00:04:21,1,Because person might think different different context
00:04:29,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,People from different background may also think in different ways.,00:04:24,1,People different background may also think different ways
00:04:34,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So this analysis shows that there are multiple elements that we need to include,00:04:29,1,So analysis shows multiple elements need include
00:04:36,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,in order to characterize opinion.,00:04:34,1,order characterize opinion
00:04:42,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"So, what's a basic opinion representation like?",00:04:38,1,So basic opinion representation like
00:04:46,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Well, it should include at least three elements, right?",00:04:42,1,Well include least three elements right
00:04:49,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Firstly, it has to specify what's the opinion holder.",00:04:46,1,Firstly specify opinion holder
00:04:51,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So whose opinion is this?,00:04:49,1,So whose opinion
00:04:55,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Second, it must also specify the target, what's this opinion about?",00:04:51,1,Second must also specify target opinion
00:05:00,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"And third, of course, we want opinion content.",00:04:57,1,And third course want opinion content
00:05:03,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And so what exactly is opinion?,00:05:00,1,And exactly opinion
00:05:05,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"If you can identify these,",00:05:03,1,If identify
00:05:10,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,we get a basic understanding of opinion and can already be useful sometimes.,00:05:05,1,get basic understanding opinion already useful sometimes
00:05:14,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"You want to understand further, we want enriched opinion representation.",00:05:10,1,You want understand want enriched opinion representation
00:05:17,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"And that means we also want to understand that, for example,",00:05:15,1,And means also want understand example
00:05:22,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,the context of the opinion and what situation was the opinion expressed.,00:05:17,1,context opinion situation opinion expressed
00:05:26,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"For example, what time was it expressed?",00:05:22,1,For example time expressed
00:05:32,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"We, also, would like to, people understand the opinion sentiment, and this is",00:05:26,1,We also would like people understand opinion sentiment
00:05:39,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,to understand that what the opinion tells us about the opinion holder's feeling.,00:05:32,1,understand opinion tells us opinion holder feeling
00:05:43,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"For example, is this opinion positive, or negative?",00:05:39,1,For example opinion positive negative
00:05:47,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Or perhaps the opinion holder was happy or was sad, and",00:05:43,1,Or perhaps opinion holder happy sad
00:05:52,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,so such understanding obvious to those beyond just Extracting,00:05:47,1,understanding obvious beyond Extracting
00:05:56,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"the opinion content, it needs some analysis.",00:05:52,1,opinion content needs analysis
00:06:03,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So let's take a simple example of a product review.,00:06:00,1,So let take simple example product review
00:06:09,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"In this case, this actually expressed the opinion holder, and expressed the target.",00:06:03,1,In case actually expressed opinion holder expressed target
00:06:12,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So its obviously whats opinion holder and,00:06:09,1,So obviously whats opinion holder
00:06:16,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,that's just reviewer and its also often very clear whats the opinion target and,00:06:12,1,reviewer also often clear whats opinion target
00:06:21,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,that's the product review for example iPhone 6.,00:06:16,1,product review example iPhone 6
00:06:26,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,When the review is posted usually you can't such information easier.,00:06:21,1,When review posted usually information easier
00:06:30,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Now the content, of course, is a review text that's, in general,",00:06:27,1,Now content course review text general
00:06:32,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,also easy to obtain.,00:06:30,1,also easy obtain
00:06:35,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So you can see product reviews are fairly,00:06:32,1,So see product reviews fairly
00:06:40,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,easy to analyze in terms of obtaining a basic opinion of representation.,00:06:35,1,easy analyze terms obtaining basic opinion representation
00:06:45,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"But of course, if you want to get more information, you might know the Context,",00:06:40,1,But course want get information might know Context
00:06:47,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,for example.,00:06:45,1,example
00:06:51,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,The review was written in 2015.,00:06:47,1,The review written 2015
00:06:57,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Or, we want to know that the sentiment of this review is positive.",00:06:51,1,Or want know sentiment review positive
00:07:02,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"So, this additional understanding of course adds value to mining the opinions.",00:06:57,1,So additional understanding course adds value mining opinions
00:07:09,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Now, you can see in this case the task is relatively easy and that's",00:07:04,1,Now see case task relatively easy
00:07:13,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,because the opinion holder and the opinion target have already been identified.,00:07:09,1,opinion holder opinion target already identified
00:07:17,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,Now let's take a look at the sentence in the news.,00:07:14,1,Now let take look sentence news
00:07:21,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"In this case, we have a implicit holder and a implicit target.",00:07:17,1,In case implicit holder implicit target
00:07:24,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And the tasker is in general harder.,00:07:21,1,And tasker general harder
00:07:31,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"So, we can identify opinion holder here, and that's the governor of Connecticut.",00:07:24,1,So identify opinion holder governor Connecticut
00:07:35,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,We can also identify the target.,00:07:32,1,We also identify target
00:07:39,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"So one target is Hurricane Sandy, but",00:07:35,1,So one target Hurricane Sandy
00:07:43,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,there is also another target mentioned which is hurricane of 1938.,00:07:39,1,also another target mentioned hurricane 1938
00:07:45,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,So what's the opinion?,00:07:43,1,So opinion
00:07:49,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Well, there's a negative sentiment here",00:07:45,1,Well negative sentiment
00:07:52,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,that's indicated by words like bad and worst.,00:07:49,1,indicated words like bad worst
00:07:59,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"And we can also, then, identify context, New England in this case.",00:07:53,1,And also identify context New England case
00:08:03,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Now, unlike in the playoff review,",00:08:00,1,Now unlike playoff review
00:08:08,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,all these elements must be extracted by using natural RAM processing techniques.,00:08:03,1,elements must extracted using natural RAM processing techniques
00:08:11,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"So, the task Is much harder.",00:08:08,1,So task Is much harder
00:08:13,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And we need a deeper natural language processing.,00:08:11,1,And need deeper natural language processing
00:08:16,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,And these examples also,00:08:14,1,And examples also
00:08:22,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,suggest that a lot of work can be easy to done for product reviews.,00:08:17,1,suggest lot work easy done product reviews
00:08:23,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,That's indeed what has happened.,00:08:22,1,That indeed happened
00:08:29,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Analyzing and assembling news is still quite difficult,",00:08:23,1,Analyzing assembling news still quite difficult
00:08:34,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,it's more difficult than the analysis of opinions in product reviews.,00:08:29,1,difficult analysis opinions product reviews
00:08:39,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,Now there are also some other interesting variations.,00:08:36,1,Now also interesting variations
00:08:43,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"In fact, here we're going to examine the variations of opinions,",00:08:39,1,In fact going examine variations opinions
00:08:44,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,more systematically.,00:08:43,1,systematically
00:08:46,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"First, let's think about the opinion holder.",00:08:44,1,First let think opinion holder
00:08:50,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,The holder could be an individual or it could be group of people.,00:08:47,1,The holder could individual could group people
00:08:53,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,"Sometimes, the opinion was from a committee.",00:08:50,1,Sometimes opinion committee
00:08:55,5,Opinion Mining and Sentiment Analysis- Motivation,4.1,Or from a whole country of people.,00:08:53,1,Or whole country people
